-1.612998345989553189e-02 7.716948948471206993e-02 1.327741836074211312e-01 -1.401086696735541481e-02 6.694135847350593527e-02 1.151882659849689239e-01 -1.189434509691301642e-02 5.672575066941632632e-02 9.762388035975828882e-02 -9.782120530420825369e-03 4.653088423936274642e-02 8.009515678216651280e-02 -7.677789598921592844e-03 3.637411724043851380e-02 6.263194013409775773e-02 -5.590437268597873294e-03 2.629929918477509967e-02 4.530962384835841156e-02 -3.550891123292338608e-03 1.645522253725663700e-02 2.838403687624245497e-02 -1.723116855386947269e-03 7.633284367808061514e-03 1.321588174131958955e-02
-2.717961761301185622e-02 6.183374281978889359e-02 1.320602434250889301e-01 -2.359718167712913581e-02 5.363654749043333947e-02 1.145688739601334466e-01 -2.001913203500403984e-02 4.544938871367684707e-02 9.709892072873239910e-02 -1.644834712615473454e-02 3.727885282669231998e-02 7.966443781307884497e-02 -1.289090666616563366e-02 2.913885120628713007e-02 6.229510963836069892e-02 -9.362169088347615728e-03 2.106452644260260743e-02 4.506592429543332390e-02 -5.914249434305608732e-03 1.317512621606592264e-02 2.823133530801855834e-02 -2.824337084948511448e-03 6.104904855072634633e-03 1.314472957821748687e-02
-3.602497175075174141e-02 4.802383453468701824e-02 1.314064410762207924e-01 -3.127113244407456888e-02 4.165550584691783687e-02 1.140016556262602038e-01 -2.652311368410052717e-02 3.529497446826167228e-02 9.661818039737223029e-02 -2.178473511734053611e-02 2.894735726592496949e-02 7.926999990264822771e-02 -1.706406443612351262e-02 2.262346186574184376e-02 6.198665162642483933e-02 -1.238148205346142894e-02 1.635059023575959405e-02 4.484275246106470686e-02 -7.806143855931086187e-03 1.022138484620150820e-02 2.809149636009088125e-02 -3.705876037201339974e-03 4.728592285696301897e-03 1.307957082610573286e-02
-3.664552229630975433e-02 4.560124594577669860e-02 1.312825706197456865e-01 -3.180950256028003409e-02 3.955374425881573452e-02 1.138941895181014019e-01 -2.697940399173510972e-02 3.351364706404206389e-02 9.652709855223254309e-02 -2.215911226806542220e-02 2.748581344844383892e-02 7.919526905455517851e-02 -1.735683454917054044e-02 2.148050656561570348e-02 6.192821066975338906e-02 -1.259330356773157890e-02 1.552365295074743107e-02 4.480046996231948353e-02 -7.938870719909179793e-03 9.703227883135686141e-03 2.806500224555796494e-02 -3.767720873398132473e-03 4.487154105477397792e-03 1.306722574294504058e-02
-2.005369625049121737e-02 5.869579111101731056e-02 1.318219388346996979e-01 -1.741495665215340299e-02 5.091415938169469718e-02 1.143621284001810345e-01 -1.477944789652576620e-02 4.314205539363229897e-02 9.692369555869938258e-02 -1.214929017569939783e-02 3.538573158419018594e-02 7.952066903518767438e-02 -9.528961667804007260e-03 2.765839408141743463e-02 6.218267969632406550e-02 -6.929775040217672939e-03 1.999340389276925076e-02 4.498458033472760298e-02 -4.390117029343545627e-03 1.250396333884143396e-02 2.818036537304652658e-02 -2.114158933352471795e-03 5.792172700034547636e-03 1.312097984749359403e-02
1.542601084951217066e-03 8.330489654412495670e-02 1.298039138527292413e-01 1.321310988437274974e-03 7.226424447399054651e-02 1.126113534603702671e-01 1.100291836997113531e-03 6.123711045250299773e-02 9.543984344314045132e-02 8.797214342733329813e-04 5.023236549642111359e-02 7.830319779412649173e-02 6.599753294376518907e-04 3.926874658406202118e-02 6.123059383267874523e-02 4.420022259004032970e-04 2.839358662564738303e-02 4.429573861091352927e-02 2.290213138419512488e-04 1.776749813519791152e-02 2.774873876470067627e-02 3.815481566956331264e-05 8.244746636766062467e-03 1.291986097757339379e-02
8.108265149364083391e-07 8.270209527195547528e-02 1.302441257893440230e-01 -1.629769878474807628e-05 7.174127306856721564e-02 1.129932674771523121e-01 -3.338527660091253671e-05 6.079387117104621818e-02 9.576353091939869555e-02 -5.043816046154974873e-05 4.986869645391753952e-02 7.856877695077152390e-02 -6.742731566240768809e-05 3.898435041704350484e-02 6.143828182742776256e-02 -8.427939542225673013e-05 2.818782372818655693e-02 4.444600253329825806e-02 -1.007455155952950270e-04 1.763856758630101551e-02 2.784289378599722961e-02 -1.155019116757615398e-04 8.184670715145501638e-03 1.296373304457372651e-02
-1.612051416924309725e-03 8.197145429651926662e-02 1.307200609470824670e-01 -1.415566202598488813e-03 7.110739196143466001e-02 1.134061738358881494e-01 -1.219321562531213007e-03 6.025663146053654440e-02 9.611348565087562967e-02 -1.023475369972912585e-03 4.942790192308577774e-02 7.885590786953290687e-02 -8.283610779820702432e-04 3.863964063875641869e-02 6.166282371355057829e-02 -6.348210477662023831e-04 2.793842345142822162e-02 4.460846038065365698e-02 -4.457136235644278827e-04 1.748229395789523133e-02 2.794468949207745342e-02 -2.762417611005886812e-04 8.111854130311332844e-03 1.301116533205026390e-02
-2.142432658010711994e-03 8.165608640521532235e-02 1.308881173584067192e-01 -1.875708269092215543e-03 7.083378870783327286e-02 1.135519742873442456e-01 -1.609310454477646353e-03 6.002474170849102231e-02 9.623705739240738521e-02 -1.343453523657880825e-03 4.923764097911974280e-02 7.895729603345115477e-02 -1.078590131880094016e-03 3.849085293105174166e-02 6.174211120252931506e-02 -8.158637660936458825e-04 2.783077435698076002e-02 4.466582551196215944e-02 -5.591545662017514658e-04 1.741484128782382068e-02 2.798063434879563896e-02 -3.291002126991504780e-04 8.080424175541278675e-03 1.302791404221507500e-02
-2.625931852087779860e-03 8.053121684278689851e-02 1.311700836635027734e-01 -2.295176947612903411e-03 6.985788729033316768e-02 1.137965993763513928e-01 -1.964827015675919050e-03 5.919762604101918430e-02 9.644438698548539468e-02 -1.635147813433389212e-03 4.855900897285764933e-02 7.912740585392899484e-02 -1.306700661669086758e-03 3.796014968485739161e-02 6.187514034513393740e-02 -9.809035556336026963e-04 2.744680632121710220e-02 4.476207315874313614e-02 -6.625681111984413948e-04 1.717424781727699273e-02 2.804094289850327798e-02 -3.772863414085989887e-04 7.968318281300892578e-03 1.305601515352100214e-02
-1.741355981077454451e-04 7.652489878405818735e-02 1.312337413950649678e-01 -1.680757088566697929e-04 6.638213187560823569e-02 1.138518268200848227e-01 -1.620232392649716764e-04 5.625178365543963277e-02 9.649119446333830064e-02 -1.559830583728862236e-04 4.614200370155328856e-02 7.916581046147373735e-02 -1.499654503568139123e-04 3.607000520049213899e-02 6.190517348489861515e-02 -1.439963948592671043e-04 2.607927169583916169e-02 4.478380237514786172e-02 -1.381640473660924941e-04 1.631735382880148202e-02 2.805455837453289455e-02 -1.329372891022286929e-04 7.569043659970046620e-03 1.306235936191676474e-02
7.665126815153912657e-03 7.075106763991848013e-02 1.303550400251601016e-01 6.633021553248795096e-03 6.137293775552909308e-02 1.130894931761747407e-01 5.602179989271162050e-03 5.200629034655765426e-02 9.584508606610483983e-02 4.573431406040277987e-03 4.265866061534936277e-02 7.863569133168192560e-02 3.548527378897023670e-03 3.334596409073188605e-02 6.149061015682949494e-02 2.531892695923724894e-03 2.410840620414577556e-02 4.448386249741050763e-02 1.538541780163112972e-03 1.508241413470841688e-02 2.786661675070294455e-02 6.483333153992470446e-04 6.993616494699964395e-03 1.297478689473151661e-02
1.288214003674665979e-02 6.791620162483182066e-02 1.296152622929584719e-01 1.115913797431905205e-02 5.891349725242447238e-02 1.124476853065298765e-01 9.438245535992491331e-03 4.992181568871406627e-02 9.530112810583274419e-02 7.720847130955351030e-03 4.094839048665166459e-02 7.818938461012019114e-02 6.009866848480514140e-03 3.200850004424756617e-02 6.114158973965853894e-02 4.312691453535703358e-03 2.314074028818295312e-02 4.423134343900349957e-02 2.654386104514792118e-03 1.447607694159198065e-02 2.770838890103173927e-02 1.168267316642880495e-03 6.711090235400280282e-03 1.290105972939819233e-02
-9.134298327006254437e-03 8.195407948037526646e-02 1.322744329689334586e-01 -7.941630794911811592e-03 7.109231811796862255e-02 1.147546980649304244e-01 -6.750423551359743639e-03 6.024385577246375162e-02 9.725641412480225123e-02 -5.561634888813006897e-03 4.941741972432060065e-02 7.979365802199427093e-02 -4.377288871207902707e-03 3.863144335825596104e-02 6.239616232039239818e-02 -3.202498640853617372e-03 2.793249265353892410e-02 4.513903671768924875e-02 -2.054614380466156590e-03 1.747857773384950755e-02 2.827714738030643812e-02 -1.025918207791175988e-03 8.110122534608021905e-03 1.316607597352557717e-02
-9.645582248624003097e-03 8.101224461905039143e-02 1.325136362567095050e-01 -8.385204628285528039e-03 7.027521184456775316e-02 1.149622233064414162e-01 -7.126370199950296698e-03 5.955132537072433535e-02 9.743230010628725624e-02 -5.870091660234537205e-03 4.884921226022260338e-02 7.993796898258025141e-02 -4.618507983176528033e-03 3.818709422216140514e-02 6.250901625969626507e-02 -3.377022594259641419e-03 2.761100250588487820e-02 4.522068744380303845e-02 -2.163970680294595699e-03 1.727713276143959600e-02 2.832830953376359526e-02 -1.076873396871009473e-03 8.016258105449093965e-03 1.318991526954446832e-02
-8.917562473899213679e-03 8.038525340888727500e-02 1.325732498500312717e-01 -7.753597592365522179e-03 6.973125401052572558e-02 1.150139421831611053e-01 -6.591057856175757020e-03 5.909029924768345599e-02 9.747613393260601278e-02 -5.430878495595795399e-03 4.847094946685200079e-02 7.997393376799864784e-02 -4.275034863585636634e-03 3.789128546203230502e-02 6.253714141175827079e-02 -3.128517049941499217e-03 2.739698250619024972e-02 4.524103621587147878e-02 -2.008257689137095316e-03 1.714302833165144355e-02 2.834106002661015977e-02 -1.004318044147256301e-03 7.953771384638142622e-03 1.319585643411273594e-02
-7.922779358204403224e-03 8.245195783264050449e-02 1.320520802571591990e-01 -6.890555080471112877e-03 7.152426170142672790e-02 1.145617918526429385e-01 -5.859594646386931047e-03 6.060994531689466863e-02 9.709291835804299831e-02 -4.830727434398758222e-03 4.971778893721213316e-02 7.965951298693489668e-02 -3.805705221828018132e-03 3.886633784432120403e-02 6.229125832984970523e-02 -2.788953306995519982e-03 2.810244068960794997e-02 4.506313784297671932e-02 -1.795487844311965519e-03 1.758506677460817957e-02 2.822958932344535321e-02 -9.051767263579743594e-04 8.159741708037453189e-03 1.314391602678791418e-02
-2.108188095239395959e-02 7.507874490586299854e-02 1.326650667663786531e-01 -1.830697732864201843e-02 6.512749430091269165e-02 1.150935996490635993e-01 -1.553547126528213515e-02 5.518842789386301656e-02 9.754364683595623253e-02 -1.276959236038464202e-02 4.526954138191806309e-02 8.002932676664561984e-02 -1.001404987466167178e-02 3.538772293125028168e-02 6.258045979923057556e-02 -7.280740230830136210e-03 2.558563502669161660e-02 4.527237741506229263e-02 -4.610030994532449654e-03 1.600804224982284307e-02 2.836069834850698732e-02 -2.216629094605882498e-03 7.424918172767529419e-03 1.320500702175179605e-02
-1.849595411343995383e-02 7.741183821334177151e-02 1.327467733371249792e-01 -1.606350861726642959e-02 6.715161260047197711e-02 1.151644856974319842e-01 -1.363404137965400741e-02 5.690394949098350613e-02 9.760372561047098161e-02 -1.120950683813270315e-02 4.667709283938033249e-02 8.007862020997665031e-02 -8.794033071209980332e-03 3.648845517017786089e-02 6.261900821744616208e-02 -6.398048332901825827e-03 2.638202358981713014e-02 4.530026750341237252e-02 -4.056938321795350300e-03 1.650705745541173122e-02 2.837817421244617430e-02 -1.958912422020915329e-03 7.657437142359451929e-03 1.321314999982212135e-02
-2.375108708252110165e-02 7.269210421242305875e-02 1.325725009355423201e-01 -2.062269653111348591e-02 6.305691997515411318e-02 1.150132924485289809e-01 -1.749813634546609764e-02 5.343353294772508477e-02 9.747558325639597843e-02 -1.437992014568342282e-02 4.382968487222693027e-02 7.997348194908636410e-02 -1.127335709154665688e-02 3.426172752181477071e-02 6.253678808070221862e-02 -8.191859056572641656e-03 2.477096835800212879e-02 4.524078057803142261e-02 -5.180935913557702804e-03 1.549757402616198064e-02 2.834089984453921907e-02 -2.482645484527421561e-03 7.187062604348583468e-03 1.319578179636690315e-02
-2.601909972090865261e-02 7.195157756573251906e-02 1.318415603943105807e-01 -2.259035289113834125e-02 6.241446237087710375e-02 1.143791514475435561e-01 -1.916580417993458268e-02 5.288902431124294090e-02 9.693812327540229923e-02 -1.574820853966754294e-02 4.338292633175292595e-02 7.953250669068968881e-02 -1.234338486170307933e-02 3.391235377358776254e-02 6.219193696999268661e-02 -8.966032691397311447e-03 2.451819366175505416e-02 4.499127804613706205e-02 -5.666031297182203517e-03 1.533918599441983811e-02 2.818456214330506554e-02 -2.708678434006501698e-03 7.113260801269428134e-03 1.312293535643440333e-02
-3.433781719000696814e-02 5.890586162517256336e-02 1.312508166454134650e-01 -2.980741026475084571e-02 5.109640994601478275e-02 1.138666407696979771e-01 -2.528255031813480061e-02 4.329652007054696911e-02 9.650374988092706718e-02 -2.076687747172983878e-02 3.551246678908800275e-02 7.917611193267400094e-02 -1.626808023304321740e-02 2.775750344264081224e-02 6.191322943297666165e-02 -1.180558112738395830e-02 2.006511030690487016e-02 4.478963091790112705e-02 -7.445285686525042815e-03 1.254889440973916241e-02 2.805821052575025246e-02 -3.537732123389931115e-03 5.813108587740558469e-03 1.306406110252174464e-02
-6.732854890928610669e-02 1.983124816332139037e-02 1.247160883804833420e-01 -5.842913043976042525e-02 1.719650551321299722e-02 1.081973162633470681e-01 -4.954060831684859584e-02 1.456498881199691509e-02 9.169876954265009095e-02 -4.067013310465555920e-02 1.193881504026957259e-02 7.523372083158173795e-02 -3.183280791573654678e-02 9.322455592980536526e-03 5.883020397026469256e-02 -2.306678587481341552e-02 6.727206001998962091e-03 4.255903738071115799e-02 -1.450153016618303294e-02 4.191394858620334750e-03 2.666052584758556512e-02 -6.825629320154803434e-03 1.918884198930956818e-03 1.241280198748586326e-02
-6.459471145876112541e-02 1.111358394595038726e-02 1.253185900868572511e-01 -5.605733913853378630e-02 9.633334501050361265e-03 1.087200277749175992e-01 -4.753041987973864735e-02 8.154897456711312359e-03 9.214178855362280263e-02 -3.902081334722602712e-02 6.679462173629497658e-03 7.559720914652039159e-02 -3.054300822871403032e-02 5.209540768079995790e-03 5.911445880486080467e-02 -2.213360550347410333e-02 3.751479288614645476e-03 4.276469802303594497e-02 -1.391680153443594810e-02 2.326811480089551690e-03 2.678939232365408832e-02 -6.553171692767921150e-03 1.050070982342566185e-03 1.247284805400809306e-02
-5.916762772301314977e-02 1.016807940362960370e-02 1.274432604920564815e-01 -5.134897215314342817e-02 8.813044527951894788e-03 1.105633249263475865e-01 -4.353988965610263578e-02 7.459668741542756915e-03 9.370405696149067265e-02 -3.574666241741314421e-02 6.109040796861252808e-03 7.687901940069187534e-02 -2.798255939790715921e-02 4.763460309810783541e-03 6.011685901088832662e-02 -2.028110033172650720e-02 3.428736515544330687e-03 4.348994257527395713e-02 -1.275602613918654440e-02 2.124581615532051930e-03 2.724382885890131237e-02 -6.012301803818276974e-03 9.558408282290614070e-04 1.268459533893483496e-02
-5.841272191813448589e-02 6.554791668710706516e-03 1.274338241694955576e-01 -5.069403964392895506e-02 5.678269848183061658e-03 1.105551382699823670e-01 -4.298480803638787123e-02 4.802821230989301124e-03 9.369711844124424538e-02 -3.529122895382312552e-02 3.929150090727583609e-03 7.687332648239701693e-02 -2.762640169340390903e-02 3.058743963663089049e-03 6.011240703958205950e-02 -2.002341738895035972e-02 2.195360628627617341e-03 4.348672153848926608e-02 -1.259456261168242011e-02 1.351751177884078989e-03 2.724181056480751151e-02 -5.937066956019139245e-03 5.957360959110990801e-04 1.268365490333734670e-02
-6.095296497326148366e-02 -3.337320250258289309e-03 1.257467445001996253e-01 -5.289787454274298001e-02 -2.903815014128497546e-03 1.090914810641218369e-01 -4.485264667320388449e-02 -2.470840556872400378e-03 9.245661014289953405e-02 -3.682375352242527045e-02 -2.038745194168307528e-03 7.585551401867753063e-02 -2.882486530243624778e-02 -1.608264623342618932e-03 5.931645816960733758e-02 -2.089051537863527777e-02 -1.181257345532041141e-03 4.291084617619579655e-02 -1.313788417809238357e-02 -7.640297242895310740e-04 2.688096841360855527e-02 -6.190230726108325067e-03 -3.901240336917853580e-04 1.251551845330052017e-02
-5.834045166994911852e-02 -4.990998333346234259e-03 1.262509137341722432e-01 -5.063134025192582433e-02 -4.338494055394805961e-03 1.095288824184900561e-01 -4.293166778211952167e-02 -3.686788696249579129e-03 9.282732536749477292e-02 -3.524762842878698121e-02 -3.036406534399567307e-03 7.615967851043228820e-02 -2.759230524649461391e-02 -2.388454928217268597e-03 5.955432063654343688e-02 -1.999874833738498822e-02 -1.745731260159021645e-03 4.308294157012129005e-02 -1.257910504183703225e-02 -1.117727755124710374e-03 2.698880298376309800e-02 -5.929864413546303940e-03 -5.549316402644825352e-04 1.256576458379494478e-02
-6.231711271491479492e-02 -1.625549605334717859e-02 1.237972451939697988e-01 -5.408136617521731859e-02 -1.411121763113442999e-02 1.074001568431534326e-01 -4.585570338978171845e-02 -1.196956463899949939e-02 9.102314490055872509e-02 -3.764674167116457970e-02 -9.832259976069960411e-03 7.467938420809105970e-02 -2.946845782104010394e-02 -7.702942675443434639e-03 5.839670209759104114e-02 -2.135615970429672467e-02 -5.590805576220741167e-03 4.224539531474681697e-02 -1.342965582030345925e-02 -3.527042302289700414e-03 2.646399846475340836e-02 -6.326183380142185071e-03 -1.677565439105385085e-03 1.232122893712399476e-02
-6.202713302478678886e-02 -2.169231567745172340e-02 1.225350996057137237e-01 -5.382978892564604240e-02 -1.882803116674282642e-02 1.063051590675789249e-01 -4.564248156125638028e-02 -1.596725365336595925e-02 9.009509028378760720e-02 -3.747179738832522033e-02 -1.311228455174264472e-02 7.391793379520590623e-02 -2.933164803613568308e-02 -1.026798480997901178e-02 5.780123326882185414e-02 -2.125717673262716295e-02 -7.446634039889068329e-03 4.181456886290096236e-02 -1.336763332243679457e-02 -4.689900064461281250e-03 2.619404362060390179e-02 -6.297283644955849885e-03 -2.219405618750850719e-03 1.219544194407251765e-02
-5.854602869717060593e-02 -2.626743429055089160e-02 1.222087975628708134e-01 -5.080969240845295554e-02 -2.279726003459113873e-02 1.060220696883480557e-01 -4.308282840177399958e-02 -1.933133462046672871e-02 8.985516065907553362e-02 -3.537165272021103313e-02 -1.587244628693251780e-02 7.372107629512041072e-02 -2.768929462138167499e-02 -1.242648423141791067e-02 5.764728692769875706e-02 -2.006892092448027409e-02 -9.008325604789309965e-03 4.170318745598868698e-02 -1.262307502030914075e-02 -5.668452335813171580e-03 2.612425229229680540e-02 -5.950352474777321522e-03 -2.675367608041465811e-03 1.216292227821330445e-02
-5.596534425963932413e-02 -2.086633788757008556e-02 1.241146351543939708e-01 -4.857077183950248012e-02 -1.811143884093664030e-02 1.076755143802616971e-01 -4.118525324961611750e-02 -1.535991286131891363e-02 9.125652147837130801e-02 -3.381472993034513597e-02 -1.261397347337614785e-02 7.487086506312026768e-02 -2.647175113532235918e-02 -9.878295988256151003e-03 5.854644379914707847e-02 -1.918801849143235427e-02 -7.164691066091641650e-03 4.235373463136242467e-02 -1.207110362206859772e-02 -4.513235258425269888e-03 2.653188362641635545e-02 -5.693158266413179958e-03 -2.137087648872210057e-03 1.235286041380780075e-02
-2.428206745519869217e-02 -3.266331380922653932e-02 1.204643510437201082e-01 -2.108335838531293430e-02 -2.834612374014003691e-02 1.045086428096642650e-01 -1.788856577838056003e-02 -2.403421958940336889e-02 8.857247056304218269e-02 -1.470025975449822629e-02 -1.973107016168592839e-02 7.266865450271939308e-02 -1.152386881028952779e-02 -1.544400211633729751e-02 5.682427289883028310e-02 -8.373106285172128918e-03 -1.119152388643296185e-02 4.110773023514696645e-02 -5.294505001851777110e-03 -7.036439258026204804e-03 2.575114019446411370e-02 -2.535563646322649706e-03 -3.312788885000005241e-03 1.198906857684571212e-02
-2.238274541972957998e-02 -4.512824656359261388e-02 1.172433447181220889e-01 -1.943556638469906561e-02 -3.916030695776443610e-02 1.017141991302193405e-01 -1.649199584211205952e-02 -3.319967442921759049e-02 8.620406725130480563e-02 -1.355440181103529512e-02 -2.725114413786866238e-02 7.072542654284412478e-02 -1.062778591902889709e-02 -2.132484421331373725e-02 5.530463135984408501e-02 -7.724783159006881270e-03 -1.544636009631995474e-02 4.000825744885142671e-02 -4.888267251749380850e-03 -9.702509646695523307e-03 2.506221312557274650e-02 -2.346274859116898905e-03 -4.555059526635788121e-03 1.166805909579480237e-02
-1.446252535021058487e-02 -5.856227466668195714e-02 1.136397179801108687e-01 -1.256423280885741317e-02 -5.081524678940023410e-02 9.858780602720540465e-02 -1.066826451527120266e-02 -4.307770428481648428e-02 8.355432346386079678e-02 -8.776145722203395130e-03 -3.535587178655680979e-02 6.855136430067898523e-02 -6.891098002615530203e-03 -2.766289669682511429e-02 5.360447298431950808e-02 -5.021259617713868043e-03 -2.003199167123902516e-02 3.877817929007141423e-02 -3.194245742351925228e-03 -1.257585563515684415e-02 2.429144903663985749e-02 -1.556935914290932203e-03 -5.893911411378799890e-03 1.130891719039807918e-02
-5.601144442406821855e-03 -6.873867452566283232e-02 1.108455180217751412e-01 -4.876377720783801883e-03 -5.964397091807865925e-02 9.616364611462688283e-02 -4.152498395279979881e-03 -5.056040276200728101e-02 8.149975052422207822e-02 -3.430088806294546728e-03 -4.149527753055862883e-02 6.686562793891874523e-02 -2.710378948058073285e-03 -3.246402975270923363e-02 5.228619481417897535e-02 -1.996476002822863537e-03 -2.350564976948382387e-02 3.782439450882363330e-02 -1.298923424408402957e-03 -1.475244165145800021e-02 2.369380972997528131e-02 -6.737997142772888907e-04 -6.908104029299692861e-03 1.103044376069709995e-02
2.119891032817364934e-02 -6.333413311603273976e-02 1.116201202777137025e-01 1.837450603788794851e-02 -5.495516094511626592e-02 9.683566664466704277e-02 1.555355991604662723e-02 -4.658644789229329786e-02 8.206931492826077812e-02 1.273834133384569092e-02 -3.823472635000571551e-02 6.733294423990202060e-02 9.933643559074903373e-03 -2.991421618668962251e-02 5.265164512545647546e-02 7.151575231138207825e-03 -2.166083929672189476e-02 3.808880072679323575e-02 4.433224020473194686e-03 -1.359648773654379209e-02 2.385948604594503863e-02 1.997126947887145187e-03 -6.369480736499608109e-03 1.110764158121163407e-02
